id	point	document	label
98871467	5	커피랑 아이스티 맛있구요  뷰도 멋지고 한옥으로 인테리어해서 고풍스럽내요	0
98871467	5	커피도 맛있고 직원들이 친절해서 기분좋게 놀다 갑니다~☺️	0
98871467	5	커피 맛집!! 서비스도 좋네요 ㅎㅎ	0
98871467	5	분위기도  좋고 커피 맛도 좋았어요~~	0
98871467	5	직원분들이 친절하구 커피도 완전 맛있어요 !	0
98871467	5	맛있게 잘 먹었습니다. 또 올게요.	0
98871467	1	샌드위치는 맛있었지만 커피가 별로에요  가격 생각한다면 커피맛이 개선되어야 할것 같습니다  자리도 창가 몇자리 빼고는 너무 어둡고 인테리어도 별로.. 가지마세요 ....	1
98871467	5	커피랑 아이스티 맛있구요  뷰도 멋지고 한옥으로 인테리어해서 고풍스럽내요	0
98871467	5	오늘 같이 비올때도 분위기 되게 좋네요  직원분들 성격도 한결같이 좋으시고 분위기 좋고 운치있는 카페에요☺️ 사진 찍기 좋은 명소입니다😉	0
98871467	5	카페 외관도 너무 이쁘고 직원분도 너무친절하셔용 ❤️ 경주 분위기 물씬 나고 완전 힐링 할 수 있는 카페 같아요	0
98871467	5	직원분들 다들 친절하시고 커피 진짜 향도좋고 맛있네요 그리고 건물도 되게 이뻐서 인생샷 찍기 좋아요ㅎㅎ 황리단길 올때마다 가는제 원픽👍👍	0
98871467	4.5	분위기 좋고 맛있고 좋은데 사악한 가격	0
98871467	5	전에왔을때보다 맛있어졌어요! 건물이랑 인테리어가 이뻐서 분위기가 좋은거같아요 수제딸기스무디 맛집입니당 직원분도 너무친절함👍🏻	0
98871467	3	밤에 보면 더 예쁨!	1
98871467	3.5	전체적으로 다크한 분위기인건 알겠지만,,, 구조가 가파르고 바닥도 단차가 있는 곳이 여러곳이어서 위험한데 내부 조명까지 너무 어두워서 무서웠음...ㅜㅜ 그리고 분위기에 어울리지 않는 음악선곡이 라든가..ㅋㅋㅋ (일렉이 나옴ㅋㅋㅋ 클럽인줄) 그리고 가격도 좀씩 다 비싼 편ㅋ 티백으로 파는 허브티가 6천원임 ㅎㄷㄷ.. 그래두 팬케이크는 마싯섯습니당,,	1
98871467	5	분위기 깡패..브런치랑 커피 맛집!!😙 늦은시간에 갔는데도 친절하게 해주셔서 완전 감동ㅠㅠ! 여행의 마지막을 기분 좋게 만들어주셔서 감사합니당!!!🥰🥰	0
98871467	5	오늘 같이 비올때도 분위기 되게 좋네요  직원분들 성격도 한결같이 좋으시고 분위기 좋고 운치있는 카페에요☺️ 사진 찍기 좋은 명소입니다😉	0
98871467	5	카페 외관도 너무 이쁘고 직원분도 너무친절하셔용 ❤️ 경주 분위기 물씬 나고 완전 힐링 할 수 있는 카페 같아요	0
98871467	5	직원분들 다들 친절하시고 커피 진짜 향도좋고 맛있네요 그리고 건물도 되게 이뻐서 인생샷 찍기 좋아요ㅎㅎ 황리단길 올때마다 가는제 원픽👍👍	0
98871467	4.5	분위기 좋고 맛있고 좋은데 사악한 가격	0
98871467	5	전에왔을때보다 맛있어졌어요! 건물이랑 인테리어가 이뻐서 분위기가 좋은거같아요 수제딸기스무디 맛집입니당 직원분도 너무친절함👍🏻	0
98871467	3	밤에 보면 더 예쁨!	1
98871467	3.5	전체적으로 다크한 분위기인건 알겠지만,,, 구조가 가파르고 바닥도 단차가 있는 곳이 여러곳이어서 위험한데 내부 조명까지 너무 어두워서 무서웠음...ㅜㅜ 그리고 분위기에 어울리지 않는 음악선곡이 라든가..ㅋㅋㅋ (일렉이 나옴ㅋㅋㅋ 클럽인줄) 그리고 가격도 좀씩 다 비싼 편ㅋ 티백으로 파는 허브티가 6천원임 ㅎㄷㄷ.. 그래두 팬케이크는 마싯섯습니당,,	1
98871467	5	분위기 깡패..브런치랑 커피 맛집!!😙 늦은시간에 갔는데도 친절하게 해주셔서 완전 감동ㅠㅠ! 여행의 마지막을 기분 좋게 만들어주셔서 감사합니당!!!🥰🥰	0
98871467	5	한옥이 멋집니다 분위기 좋은데서 힐링하고 갑니다	0
98871467	5	오랜만에 경주에서 힐링하고 왔습니다. 커피맛도 무난하게 좋았네요~	0
98871467	5	가족들이랑 꽃놀이 갔다가 방문했어요. 한옥 분위기가 물씬 풍기는 내부에서 차한잔 마시는데 너무 좋았습니다.	0
98871467	2.5	생가보다 별로 겉모습은 예쁜데	1
98871467	0.5	완전 속아서 온곳 경주여행왔다 브러치까페 유명하다해서 왔는데 이런경우도 있구나 했네요 리코타치즈의 메뉴사진은  처음 오픈때사진이라네요 아웃백가면 공짜로주는 빵에 양상추에견과류조금넣고  리코타치지는 어디갔는지 찾을수도없고 이건 너무 한것같아  다음에 오시는분들 참고하시라고 올립니다	1
98871467	5	한이 아름답네요 분위기 너무 좋아요 자주 가고 싶습니다	0
98871467	1	모처럼 여행으로 경주를 찾아가서 처음 먹은 아침식사 브런치~ 정말 정말 실망해서~다 태운 팬케이크에 샐러드는 일반 식당 밑반찬으로 나오는 샐러드보다 못하고~ㅠㅠ 암튼 정말 개선이 필요하다고 봅니다	1
98871467	1	사진은 그럴싸하지만 저 팬케이크 다 태움 .. 남편이 가지고 왔는데, 나같음 저걸 돈 받고 주진 못할거 같음.  스크럼블 에그 바짝 익어 딱딱한 정도 소시지는 다태우고. 더 기다리기 힘들어 그냥 받아왔는데 팬케이크 표면 ㅋㅋㅋㅋ 황당한수준 코코아가르인가 싶엇는데 그냥탄것	1
1724848576	4	사장님은 매우 친절 직원들은 바쁘니깐 친절할 시간없어보임 맛은 어디에서나 먹을 수 있은 모듬 인싸들은 사진찍으러 가보세유	0
1724848576	3	기대가 너무 컸나요..  그냥 소소한맛	1
1724848576	5	이번에는 부모님과 할머니 모시고 왔는데 역시나 맛있고 분위기 괜찬다고 너무 좋아하시네요	0
1724848576	5	곱창 완전맛나요~~ 날씨도 좋고 분위기 넘 좋은거같아요 ㅎㅎ	0
1724848576	5	곱창 너무 맛있고 한옥스타일이라 특별했어요	0
1724848576	3.5	맛은 그럭저럭있는데 가성비가 너무 안좋아요 ㅠㅠㅠㅠ 분위기랑 황리단길에 있다 생각하고 먹어야할거같아요~~	1
1724848576	4.5	감사히 잘 먹었습니다~!!	0
1724848576	5	맛이좋고  분위기좋은  곱창집	0
1724848576	4	맛있어요 분위기도좋고, 예쁨돋는곱창집	0
1724848576	4	곱청전골 먹고싶어서 갔는데 그냥 나쁘지 않았어요! 다음엔 모듬구이를 먹어보고싶어요 그리고 전골이랑 밥2개 주문했는데 밥은 전골이랑 같이 나왔으면 좋겠어요.. 밥은 주문하자마자 나오고 전골은 꽤 기다려야 나와요 ...	0
1724848576	5	여러가지 먹을수 있는 모듬 메뉴 대박이네요. 다양하게 먹는거 좋아하는 저에게 딱 맞는 메뉴였네요	0
1724848576	5	경주사는 친구가 강추해서 갔던곳인데 냄새도 안나고 고소해서 마음에 쏙 들었어요	0
1724848576	5	양념곱창 잘 안먹는데 생각보다 너무 맛있어서 깜놀!! 마지막에 볶음밥 꼭 드셔야 함!! 안먹으면 진짜 후회하셔요ㅠㅠ 또 생각납니다	0
1724848576	5	맛집이라해서 찾아갔어요ㅎㅎ 맛있게 먹었어요~ 분위기도 따뜻한느낌! 인스타감성 입니다:)	0
1724848576	5	잡내없이 고소한 곱창에 흠뻑 빠져들고 갑니다. 조만간 먹으러 또 올게요	0
1724848576	5	경주에서 제대로 된 찐 맛집을 찾았네요. 친구와 맛나게 잘먹고  갑니다.	0
1724848576	5	우와~♡맛있는 황소 모둠   잘먹었습니다 너무맛있어요  사장님 항상 대박나세요  다음에또가야징	0
1724848576	5	네스타일  한우곱창전골  인뎅 너무맛있네요   저는곱창을 되게   좋아해요  또먹으러가고싶다  진짜 대박정말맛있어	0
1724848576	4	맛있어요 ㅠ 양이 좀 적고 사람이 많아서 여유롭게 먹긴 아쉬워요	0
1724848576	5	자꾸 생각나는 맛...  개인적으로 밑반찬부터 손맛으로 취향저격당함..☆	0
1724848576	1	블로그 리뷰가 넘 많아서 부모님 모시고 찾아갔는데 완전 대실망 가게는 협소하고 많은 손님을 소화하기 힘든 가게임 맛집인증인 곳이라면 테이블 새팅과 치우는 시간이 짧아야 하는데 여긴 우왕좌왕 7 시 20분 도착 앞에 2명 손님 4팀 있었는데 한시간 기다리다 들어감  맛도 평타이하 곱창맛은 평범하고 전골은 너무 짜고 볶음밥은 달고 짬 조미료 덩어리 밥 같았음  여기가 왜 맛집인지 블로그 리뷰가  왜 많은지 알 수가 없으며 이제부터 리뷰를 불신하게 된 계기를 만들어준 식당이다	1
1724848576	5	곱창전골 얼큰하니 맛있어요~  양도 많아서 밥에 술안주까지 거하게 먹고왔네요 곱창이 안질겨요!	0
1724848576	5	여기 나만 알고싶은 찐맛집ㅇㅣ에요ㅎㅎ 여자 넷이서 곱창 1인분 씩 먹고 부족해서 대창까지 먹었답니다~~	0
1724848576	5	역시 곱창엔 술이죠? 소맥과 함께 먹다가 부족해서 전골까지 시켰습니다 ~~ 확찐자 각이네요:)	0
1724848576	5	여기 곱창이 진리에요~~~ 숟가락이 멈춰지지 않는 맛이네요~~~ 또올게요!	0
1724848576	5	술안주로 딱!  곱창 별로 안좋아하던 친구도 여긴 찐맛집이라고 인정했어요 ㅋㅋㅋ	0
1724848576	5	역시 소문대로 너무 맛있어요 곱창 진짜  좋아하는데 후회 없이 기대이상이에요 ㅠㅠ	0
1724848576	5	오늘 먹고 반한 곱창집임! 후기 보니까 다들 맛있다고 하시길래 나도 한번 먹어봤는데 , 진짜 맛있음 ㅋㅋ 왜 다들 극찬하는지 알 듯 !	0
1724848576	5	오랜만에 친구들이랑 맛있게 먹으면서 수다두 떨구 은근 중독성있어서 인상적이였어용♡♡	0
1724848576	5	가족들과 함께 잘먹구 오게 되었어용~ ^^	0
1724848576	5	여러가지 같이 먹을수 있었던 모듬이 좋았어요. 술이 술술 넘어가게 만드는 음식이네요	0
1724848576	5	구성이 알차고 푸짐하네요. 친구들과 맛나게 즐기고 갑니다. 다음에도 또 올게요ㅎ	0
1724848576	5	곱창은 경주황소곱창이죠! 곱이 가득해서 계속 먹고 싶은맛이에요! 재방문의사 1000000%입니다!!	0
1724848576	5	여기 진짜 맛집임! 두명이서 방문해서 3인분 먹음ㅋㅋㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ 게다가 볶음밥까지 볶아먹고 ,,, 이러다 확찐자 될 정도..	0
1724848576	5	지나가다 발견한 맛집이에요! 곱도 가득하고 쫄깃쫄깃 내 입맛 취향저격 해버렸어요:)  내 맘속 곱창 맛집 넘버원 ~~~!	0
1724848576	5	여기 맛있어요! 사장님도 친절해요! 친구들과 먹고왔는데~ 다들잘먹었데요! 만족이에요~	0
1724848576	5	곱창이 신선하고 맛있어요! 청결상태도 깔끔하고 친절했어요~ 잘먹었어요!	0
1724848576	5	오늘 먹고 너무 맛있어서 리뷰 남겨봅니다 ~^^ 곱창도 곱이 가득 찬게 너무 맛있어서 볶음밥까지 비벼서 먹었습니다! 그리고 치즈 계란찜 진짜 맛있네요 :)	0
1724848576	5	곱창은 진리죠~ 역시 맛나요 ㅎㅎ 몇인분을 먹은지 몰겠네요 ㅋㅋㅋ	0
1724848576	5	후기가 좋아서 왔는데 역시 너무 맛있어요 고소하고 질 좋은 곱만 쓰는지 곱이 꽉!!추천합니다	0
1724848576	5	여기 곱창 미쳤음 진짜 ㅋㅋㅋ  여자 둘이서 가서 곱창 3인분에 볶음밥까지 볶아먹고옴 !!! 진짜 곱창 좋아하시는 분들 여기 강추요	0
1724848576	5	경주 곱창 맛집 찾다가 알게되 방문했는데 , 넘 맛있게 잘 먹었네요 ! 역시 곱창과 소주는 찰떡궁합입니다 ~~ 경주 곱창 찾으시는 분들은 모두 경주 황소곱창으로 ~!	0
1724848576	5	경주황소곱창 맛집 인정이요. 술도 술술들어가고 곱창이 입에서 사르르 녹아요	0
1724848576	5	사장님 친절하고 곱창이 너무맛났어요. 친구들과잘먹고왔어요!	0
1724848576	5	맛있어요!! 볶음밥까지 야무지게 먹고왔네요 ㅎㅎ 냄새도 안나고 양도 많고 재방문의사있어용ㅎㅎ	0
1724848576	5	곱창은 늘 사랑이죠 ㅎㅎ 잡내도없고 곱도 많고 넘나 맛있게 먹고왔습니다 굿굿	0
1724848576	5	곱창이 신선하고 맛있어요! 청결상태도 깔끔하고 친절했어요~ 잘먹었어요!	0
1724848576	5	오늘 먹고 너무 맛있어서 리뷰 남겨봅니다 ~^^ 곱창도 곱이 가득 찬게 너무 맛있어서 볶음밥까지 비벼서 먹었습니다! 그리고 치즈 계란찜 진짜 맛있네요 :)	0
1724848576	5	곱창은 진리죠~ 역시 맛나요 ㅎㅎ 몇인분을 먹은지 몰겠네요 ㅋㅋㅋ	0
1724848576	5	후기가 좋아서 왔는데 역시 너무 맛있어요 고소하고 질 좋은 곱만 쓰는지 곱이 꽉!!추천합니다	0
1724848576	5	여기 곱창 미쳤음 진짜 ㅋㅋㅋ  여자 둘이서 가서 곱창 3인분에 볶음밥까지 볶아먹고옴 !!! 진짜 곱창 좋아하시는 분들 여기 강추요	0
1724848576	5	경주 곱창 맛집 찾다가 알게되 방문했는데 , 넘 맛있게 잘 먹었네요 ! 역시 곱창과 소주는 찰떡궁합입니다 ~~ 경주 곱창 찾으시는 분들은 모두 경주 황소곱창으로 ~!	0
1724848576	5	경주황소곱창 맛집 인정이요. 술도 술술들어가고 곱창이 입에서 사르르 녹아요	0
1724848576	5	사장님 친절하고 곱창이 너무맛났어요. 친구들과잘먹고왔어요!	0
1724848576	5	맛있어요!! 볶음밥까지 야무지게 먹고왔네요 ㅎㅎ 냄새도 안나고 양도 많고 재방문의사있어용ㅎㅎ	0
1724848576	5	곱창은 늘 사랑이죠 ㅎㅎ 잡내도없고 곱도 많고 넘나 맛있게 먹고왔습니다 굿굿	0
1522117652	4.5	은피 (silver skin)를 잘 안 벗기는 업소들 때문에 갈비찜 먹기가 부담스러웠는데 여기는 순살코기만 손질해서 조리해서 좋았습니다.	0
1522117652	5	갈비도 맛있고 여행정보도 잘 얻어갑니다!	0
1522117652	4	좀 짜요  그리고 밑반찬없이  딱 갈비찜만 나와서  좀 느끼하네요	0
1522117652	0.5	가족들과 검색해서 기대를 안고 갔었으나 소문난 잔치에 먹을거 없는 집!!!  블로거는 절대 믿으면 안된다는거 느낌... 순한맛 갈비찜은 국물 그득에 니글거리는 단맛,,, 매운맛 갈비찜은 후추듬뿍 혀만 자극하는매운맛... 거기에 고기양 엄청엄청 적고 기본반찬은 양배추 피클과 양배추 샐러드 밥전... 찍어먹을거도 없고 직원이신분은 음식 설명 물어도 대답도 시큰둥   이집에서 저녁먹은게 이번 경주여행에서 아주아주  큰 후회로 남습니다. 맛도 없고 친절성도 없고 값비싸고 후회후회 정말 기분나쁜 식사한 곳입니다.	1
1522117652	4	양이 다소 작지만 맛과 분위기에 고개가 끄덕여지는 곳!	0
1522117652	5	블로그 보고 갔는데ㅜ 메뉴가 변경됐더라구요 아쉬웠어요	0
1522117652	5	갈비찜맛집맞네여ㅎㅎ 2가지 다 먹어봤지만 간장양념된 갈비찜이 진짜 맛있었어여 육전도 진짜 최고	0
1522117652	4	고기가 연하고 부드러워요 육전은 진짜 맛있어요! 짜그리밥은 생각보다 양이 많고 제 입맛에는 좀 짰어요ㅠ	0
1522117652	5	밥전은 또 처음 먹어보는데 갈비찜이랑 진짜 잘 어울리네영 ㅎㅎ 육전도 사랑! 비오는날 또 가려고요	0
1522117652	2	주차장있어서 별 2개 .... 근데 양념먹었는데 맛이 없고, 반찬도 부실하다 직원도 서비스가 영 별로인 것 같다.	1
1522117652	2	달고 양도 적고 불친절하고 별로였어요.	1
1522117652	5	벚꽃 구경 후 들린  경주 한정식 식당!! 갈비찜 최고에요 bb	0
1522117652	5	앞마당도이쁘고 주차도되고 고기도 엄청부드럽고맛있어요^^	0
1522117652	5	사람들이 맛있다고 하는 이유가 있네요 갈비찜도 정말 부드럽고 음식들이 양도 많고 정말 맛있습니다! 사장님의 친절함도 너무 맘에드네요	0
1522117652	5	두번째 에요!  오늘은 빨간양념으로 먹엇는데 넘 맛있어요^^  배불러서 밥은 못먹음 ㅠㅠ	0
1522117652	4	고기가 연하고 부드러워요 육전은 진짜 맛있어요! 짜그리밥은 생각보다 양이 많고 제 입맛에는 좀 짰어요ㅠ	0
1522117652	5	밥전은 또 처음 먹어보는데 갈비찜이랑 진짜 잘 어울리네영 ㅎㅎ 육전도 사랑! 비오는날 또 가려고요	0
1522117652	2	주차장있어서 별 2개 .... 근데 양념먹었는데 맛이 없고, 반찬도 부실하다 직원도 서비스가 영 별로인 것 같다.	1
1522117652	2	달고 양도 적고 불친절하고 별로였어요.	1
1522117652	5	벚꽃 구경 후 들린  경주 한정식 식당!! 갈비찜 최고에요 bb	0
1522117652	5	앞마당도이쁘고 주차도되고 고기도 엄청부드럽고맛있어요^^	0
1522117652	5	사람들이 맛있다고 하는 이유가 있네요 갈비찜도 정말 부드럽고 음식들이 양도 많고 정말 맛있습니다! 사장님의 친절함도 너무 맘에드네요	0
1522117652	5	두번째 에요!  오늘은 빨간양념으로 먹엇는데 넘 맛있어요^^  배불러서 밥은 못먹음 ㅠㅠ	0
1522117652	5	경주에서 제일맛있는 갈비찜집이에요 내입맛에 딱!!	0
1522117652	5	갈비찜 매콤하고 맛있어요 그리고 육전에 짜그리밥너무 잘어울려요! 양도 푸짐하고 서비스도 최고입니둥 🤍	0
1522117652	5	지인소개로 다녀왔는데 육개장이 짱맛있어용 ㅎㅎ	0
1522117652	5	별점 높은 곳은 이유가 있는듯 .. 맛있네요	0
1522117652	5	육개장 육전 진짜 맛나요 여기 별미로도 최고인듯...	0
1522117652	5	아빠가 너무 좋아하셨어요 갈비살이 부드럽고 맛있네요	0
1522117652	3	맛있었고 곁들이반찬들이 더 맛났음 어묵연추가했는데 양은 좀 작았어요~손님들어오는데 사장님께서 신문보고계시던데 그건 좀 아닌듯여~~담에는 안그러셨으면 해요~^^	1
1522117652	5	갈비찜 정말 부드러워요 입에서 녹아요	0
1522117652	5	갈비가 입에서 녹는걸 느낄 수 있는집	0
1522117652	4.5	남자친구랑 다녀왔는데 진짜 넘넘 맛있어요!!갈비찜도 맛있고 짜그리밥 진짜 강추!! 식당도 넘넘 예뻐서 다음번에 경주 갈때 또 갈래용ㅠㅠ❤️	0
1522117652	4.5	연하게 뼈에서 쏙쏙 잘떨어져서 더 맛있었어요~ 어묵면 꼭 추가해서 드세요	0
1522117652	5	갈비찜 맛집 ㅠㅠ 짜그리밥도 넘 맛있어요 !! 친구들이랑 자주올듯	0
1522117652	5	가게 인테리어도 고급스럽고 깔끔해서 쾌적한 기분으로 식사했습니다^^  음식맛도 정말 맛있어서 조만간또 방문하겠습니다^.^	0
1522117652	5	인생갈비찜이에요  다음에는 양념갈비찜까지 맛보고 싶네요 또또또또 방문 할래요~	0
1522117652	5	황촌 경주 맛집 인정 어묵면은 꼭 추가하세요^^	0
1522117652	5	황리단길 맛집 완전 인정👍🏻x100 갈비찜.. 정말 제가 먹은 갈비찜 중에 1등입니다  국물이.. 탁하지 않고 맑으면서  과일맛으로 단맛을 내었다고 하더라고요..  고기는 또 어찌나 연한지.. 부들부들하고 아 참 어묵면이.. 한몫 더 해주었습니다(참고로 기본으로 어묵면이 나오지만 맛있어서 추가해서 더먹음 ㅋㅋㅋㅋㅋㅋ) 다 먹고 볶음밥까지 최고👍🏻!  찬으로 나온 장아찌들도 아삭아삭하고 일품이었어요 옛 날에 경주에 박*숙 요리학원 유명했었는데 알고보니 박 사장님이 하시는 가게네요~!!  믿고 가는 박사장 가게...  다음엔 가서 빨간양념으로 먹을거에요😍 계속해서 요리해주세요..💛	0
1522117652	5	갈비찜도 맛있는데 밥전에 짜글이까지 신세계 였어요. 완전 강추 합니다♡	0
1522117652	5	지금까지 먹었던 갈비찜중에 최고였어요  👍	0
1522117652	5	전체적으로 식당이 청결하고  양도 넉넉했어요  친절하고 맛도 좋네요	0
1522117652	5	경주 찐 맛집 찾았네요 ㅎㅎ 부모님 모시고 방문했는데 너무 좋아하셨어요! 또 방문할게요~^^	0
1522117652	4.5	가족들이랑 황촌에서 맛있는 식사하고왔어요  음식도 정갈하고 맛도좋았어요! 어른들이랑 방문하기 좋은 음식점이에요! 방역도 잘되어있고 음식도 맛납니다	0
1522117652	5	경주 황리단길에 몇없는 넓은 전용주차장이있는 깔끔한 한정식맛집입니다^^ 깔끔한 한옥느낌에 맛있게 구워져나오는 장어까지 부모님모시고 와도 너무 좋아할실것 같아요 맛있게 잘 먹었습니다🥰	0
1522117652	5	황리단길에서 어른들 모시고 갈 곳은 별로 없었는데 황촌은 제격인 거 같아요👍🏻👍🏻 장어구이 먹었는데 장어전문점보다 훨 맛있었어요👍🏻👍🏻 분위기도 좋고 무엇보다 전용주차장이 있어서 더 좋았네용❤️	0
1522117652	5	너무 맛있게 잘먹었어요 깔끔하고 정갈한 한정식과 분위기랑 위치도 너무 좋아요😊	0
1522117652	5	황리단길에 위치한 정갈한 밥집 입니다. 황리단길에 주차하기 어려운데 넓은 주차장이 있어 너무 편했어요 떡갈비 정삭 너무 맛있고 각종 반찬들도 너무 맛있어요 ^^	0
1522117652	4.5	경주 황리단길에 한옥 한식맛집입니다~ 복잡한 황리단길에 전용주차장도 있고 넓은 내부와 정갈한 음식이 깔끔하게 나오고 너무 맛있게 잘먹고 갑니다^^	0
1522117652	5	막걸리 좋아하는 신랑이랑 황리단길에 데이트 하러왔다가 들렀어요ㅎㅎ 부추무침 올려서 먹는 육전 넘 맛있어요👍👍 막걸리랑 찰떡🤗  돈두부 정식도 좋았고, 다음엔 식사하러 올게요🙋‍♀️  황리단길 근처 주차 헬인데 여긴 전용 주차장 넓어서  편해요.😆	0
15221074	5	퍽퍽살도 부드럽습니다 공기밥이랑 나오는 된찌랑 족발+김치 조합이 괜찮네요	0
15221074	4	맛집이래서 포장해서 먹었는데 쫄깃보다 부들부들하고 맛있네요	0
15221074	5	너무 야들야들하고 맛있었어요!! 막국수는 사이즈가 다양해서 넘 좋았어요~~ 족발이랑 함께 나온 김치가 진짜 너어어어무 맛있었어요 ◡̈	0
15221074	2	맛은 나쁘진않고 기대해서인지 보통입니다 위생이 아쉬워요 상추에서 나온건지 철심이 나왔는데 머리카락 같은거면 그냥 위험 하지않으니 흘려 넘기지만 철심은 먹었다가 생명에 위협이 있어 생각만해 도 아찔합니다 입안에 들어갔다가 빼냈습니다 위생에 좀 더 신경쓰시길	1
15221074	4	족발 깔끔하고 맛있어요!! 늦은 시간에 방문 했는데 빠르게 포장해주시고 정말 친절하세요! 포장도 안먹는거 여러개 포장ㅎㅐ주는 곳은 싫은데 여기는 딱 필요한 것만 깔끔하게 포장해 주세요! 같이 포장해주신 보쌈김치? 너무 맛있어요!ㅠㅠㅠ	0
15221074	4.5	막국수 양념이 넘 맛나요.족발도 졸깃거려서 맛나게 잘 먹엇어요~	0
15221074	3.5	맛있고 친절한데 가게 내부가 넘 더러움.. 벽지는 그렇다 쳐도 바닥은 좀 청소 깨끗이 해주시길..	1
15221074	4.5	엄청 부드럽고 야들야들해요 다만 손님이 너무 많은지 매장에 포장하러 가면 응대가 어려워보이더라구요ㅠ	0
15221074	4	저녁 7시쯤 방문했는데 족발이 다 떨어졌다해서 담날 점심에 다시 와서 먹었어요ㅎㅎ 3명이서 족발(중)+쟁반국수(소) 먹었는데 적당했어요~ 여기는 족발이 엄~청 부드러운 편입니다! 쫄깃야들보다는  입에서 사라지는 부드러움,,, 맛있어요!	0
15221074	4.5	맛있게 잘 먹었습니다.^^~♡	0
15221074	4	무난해요 여행온김에 걍 들리기좋음 양많음	0
15221074	3.5	맛있고 친절한데 가게 내부가 넘 더러움.. 벽지는 그렇다 쳐도 바닥은 좀 청소 깨끗이 해주시길..	1
15221074	4.5	엄청 부드럽고 야들야들해요 다만 손님이 너무 많은지 매장에 포장하러 가면 응대가 어려워보이더라구요ㅠ	0
15221074	4	저녁 7시쯤 방문했는데 족발이 다 떨어졌다해서 담날 점심에 다시 와서 먹었어요ㅎㅎ 3명이서 족발(중)+쟁반국수(소) 먹었는데 적당했어요~ 여기는 족발이 엄~청 부드러운 편입니다! 쫄깃야들보다는  입에서 사라지는 부드러움,,, 맛있어요!	0
15221074	4.5	맛있게 잘 먹었습니다.^^~♡	0
15221074	4	무난해요 여행온김에 걍 들리기좋음 양많음	0
15221074	3.5	다음엔 막국수는 젤짝은거 먹어도될듯ㅎ무난하게종종옵니다ㅋ 오늘은 보쌈고기가좀퍽퍽하네욤..	1
15221074	5	친절하시고 맛있어요^^	0
15221074	0.5	평점 0점도 아깝습니다. 1층에 손님니 많아 2층을 갔는데 벽에 바퀴벌레 붙어있어서 사장한테 말하니간 죄송하다는 말도 없네요 1층에서 식사하였는데 반찬으로 나온 상추보고 입맛이 뚝떨어지네요. 상 추에 쌈장이랑 그릇에 미역줄기가 달린채로 주시네요. 알바생들이 다 외국인 쓰시는 것 같던데 상추 재사용하는 것도 다 봤습니다. 이 시국에 재사용이 말인가요?? 상추하나도 안먹고 다 양념장에 일부 러  부었습니다. 족발은 대체로 맛은 있었지만 위생때문에 별로 기분 좋지 않았습니다.  유명하면 머합니까 기본적인 위생이 안되어있는데 타지에서 여행오시는분들 무조건 네이버에 맛집 검색해...	1
15221074	5	두 명이서 족발소자 막국수 소소자 시켰는데 다 못먹고 남은 족발 포장했습니다. 입안에서 녹아버립니다. 사람들이 많은 이유가 다 있네요	0
15221074	5	정말 괜찮네요 맛도 있고 푸짐하고 ~~~ 굿	0
15221074	4	족발과 보쌈 맛있어요. 막국수는 비벼져서 나오고 간이 쎄긴 하지만 나름 잘 어울려요	0
15221074	4	경주 여행을 오셨나요? 그러면 이 곳을 가야 합니다. ⚡️⚡️ 경주여행을 좋아하는 나.. 더이상 황남빵은 구매하지 않아요 🌈 하지만 이 맛있는 인기있는 족발집은 강력하게 💥 추천해요 왜냐하면 맛있거든 요 🍖 제일 중요한건 맛있는거거든요 🥓 완전 딜리셔스 추천해요	0
15221074	5	맛있게 잘 먹었습니다	0
15221074	5	촉촉하니 맛있어요 인기가 많은 덴 다 이유가 있어요👍	0
15221074	5	언제 먹어도 담백하니 맛있어요	0
15221074	5	존맛입니다 들어가자마자 군침이 싹돔	0
15221074	4	족발보쌈세트 맛나요 막국수 소소 사이즈가 있어서 좋네요	0
15221074	4.5	현지인맛집이라고 추천받아서 먹어봤는데 쫄깃쫄깃했다는 기억뿐이네요. 바쁘신 와중에도 직원분들이 친절하셨습니다. 다만 밖에서 담배 피우는 분들이 없었으면 좋겠습니다. 주방과 입구가 가까운데 족발포장할때 냄새 배길까봐 식겁했습니다.	0
15221074	2.5	중 사이즈에 3200원. 가성비없음. 맛은 괜찮은 편. 하지만 이 가격을 주고 먹을 만큼의 맛집은 아니라고 봄.	1
15221074	5	고기 잡내도 없고 야들야들해서  진짜 맛있어요!!!!	0
15221074	4.5	족발 보쌈  양도 많고 고기 잡내도 없이 맛도 굿굿~	0
15221074	3	맛은 맛있는데 위생과 서비스는 별로에요 주차는 공영주차장에 하시면 되요	1
15221074	2	여긴 솔직히 맛은 있으나 갈때마다 족발상태가 달라요~소자를 시키면 왜 항상 식어나오는지 ,,,중자는 괜찮은데~그리고 바쁜건 알겠는데 너무 정신없이 운영하시는거 같아 밥맛이 뚝 떨어지네요~ 그리고 바뻐서 그런지 족발도 너무 두껍게 썰어주셔서 다 잘라서 먹었어요~그리고 안에 리모델링도 하면 좋을거같아요~먹으면서도 찝찝하네요~	1
15221074	3	그냥 걍.. 너무 기대했어요..	1
15221074	5	고기도 맛있구요 막국수 맛집이예요~ 달달 새콤하니 맛있어요	0
